LastActivity,AccountOwner,AccountName,State/Province,Type,Rating,LastModifiedDate,Country,HQCountry,AccountId,Region
4/20/20,Kyle Graves,Royal Bank of Canada (RBC),Ontario,Prospect,B - Possible project (within 3-9 mths),6/19/20,Canada,"",00130000004KQFdAAO,NORTHEAST
1/31/19,Michael Kavalle,iDine Rewards Network Inc,Illinois,Prospect,"",4/1/20,United States,"",00130000005HtKmAAK,MIDWEST
8/7/18,Gary Griffith,Bealls Inc,Florida,Prospect,"",2/24/20,United States,"",00130000005HtL0AAK,SOUTHEAST
"",Gary Griffith,Emory Healthcare,Georgia,Prospect,C - General Interest (cont. to market),2/24/20,United States,"",00130000005HtL7AAK,SOUTHEAST
"",Gary Griffith,NASCO,Georgia,Prospect,"",6/19/20,United States,"",00130000005HtLUAA0,SOUTHEAST
5/7/19,Gary Griffith,"Turner Broadcasting System, Inc.",Georgia,Prospect,"",6/19/20,United States,"",00130000005HtLVAA0,SOUTHEAST
6/22/20,Tyler Bush,Alliance Data,Ohio,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000005HtLnAAK,SOUTHEAST
12/18/18,Gary Griffith,InterContinental Hotels Group US,Georgia,Prospect,"",6/19/20,United States,"",00130000005HtM6AAK,SOUTHEAST
5/28/19,Gary Griffith,SITA USA,Georgia,Prospect,"",6/19/20,United States,"",00130000005HtMIAA0,SOUTHEAST
9/13/18,Gary Griffith,AutoTrader.com,Georgia,Prospect,C - General Interest (cont. to market),2/24/20,United States,"",00130000005HtMJAA0,SOUTHEAST
9/28/12,Michael Kavalle,Ceridian Corporation,Minnesota,Prospect,"",6/19/20,United States,"",00130000005HtMaAAK,MIDWEST
2/25/20,Gary Griffith,Ciena Corp.,Maryland,Prospect,"",6/19/20,United States,"",00130000005HtMeAAK,NORTHEAST
9/10/19,Gary Griffith,"EarthLink, Inc.",Georgia,Prospect,"",2/24/20,United States,"",00130000005HtMlAAK,SOUTHEAST
9/6/19,Tyler Bush,"SAP America, Inc.",Pennsylvania,Prospect,C - General Interest (cont. to market),3/13/20,United States,"",00130000005IaIiAAK,MIDWEST
11/4/19,Mark Ronson,California State University System The,California,Prospect,"",6/15/20,United States,"",00130000005IaIyAAK,WEST
6/17/20,Mark Ronson,Cedars-Sinai Medical Center,California,Prospect,"",6/19/20,United States,"",00130000005IaJFAA0,WEST
7/28/20,Kateryna Hvastovich,New York PwC LLP,New York,Prospective Partner,N - Not a lead (do not market),11/22/19,United States,"",00130000005IaKiAAK,NORTHEAST
7/2/20,Christopher Marra,Credit Suisse North America,New York,Prospect,A - Active project (within 3 to 6  mths),6/15/20,United States,"",00130000004KOJ0AAO,NORTHEAST
12/2/11,Adam Swaney,CSK Auto,Arizona,Ex-Customer,"",4/7/20,United States,"",00130000004KOJHAA4,WEST
10/1/18,Tyler Bush,Cummins Inc.,Indiana,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KOJQAA4,SOUTHEAST
5/15/19,Gary Griffith,"Darden Restaurants, Inc.",Florida,Prospect,"",6/19/20,United States,"",00130000004KOLCAA4,SOUTHEAST
4/2/09,Kyle Graves,Davis & Henderson Ltd,Ontario,Ex-Customer,A - Active project (within 3 to 6  mths),2/27/20,Canada,"",00130000004KOLPAA4,NORTHEAST
6/9/17,Sonny Covington,Dean Foods,Texas,Prospect,"",6/19/20,United States,"",00130000004KOLaAAO,CENTRAL
3/5/20,Gary Griffith,"Delta Air Lines, Inc.",Georgia,Prospect,52,6/19/20,United States,"",00130000004KOMRAA4,SOUTHEAST
4/24/12,Tyler Bush,Delta Dental Plan of Michigan,Michigan,Prospect,"",6/18/20,United States,"",00130000004KOMUAA4,SOUTHEAST
5/13/20,Michael Kavalle,Deluxe Corp.,Minnesota,Customer,B - Possible project (within 3-9 mths),7/20/20,United States,United States of America,00130000004KOMbAAO,MIDWEST
2/21/20,Jason Pearson,Delta Dental,California,Prospect,"",6/19/20,United States,"",00130000004KOMiAAO,WEST
"",Gary Griffith,US Department of State,DC,Prospect,"",2/13/20,USA,"",00130000004KOMpAAO,SOUTHEAST
7/28/14,Gary Griffith,US Department of Treasury,DC,Prospect,N - Not a lead (do not market),2/13/20,USA,"",00130000004KOMqAAO,SOUTHEAST
11/29/07,Gary Griffith,US Department of Transportation,DC,Ex-Customer,C - General Interest (cont. to market),2/13/20,USA,"",00130000004KOMrAAO,SOUTHEAST
6/10/20,Christopher Marra,DTCC (Depository Trust & Clearing Corporation),New York,Prospect,C - General Interest (cont. to market),7/2/20,United States,"",00130000004KOMsAAO,NORTHEAST
3/5/20,Christopher Marra,Deutsche Bank USA,New York,Prospect,A - Active project (within 3 to 6  mths),7/24/20,United States,"",00130000004KON4AAO,NORTHEAST
5/19/20,Patrick McGrath,Regions Financial Corporation,Alabama,Prospect,"",6/19/20,United States,"",00130000004KQG6AAO,SOUTHEAST
10/22/19,Jean-Noel Roncelli,Renault,�le-de-France,Prospect,"",6/19/20,France,"",00130000004KQGIAA4,EMEA
7/25/19,Patrick McGrath,ResCare,Kentucky,Prospect,"",8/13/19,United States,"",00130000004KQGMAA4,SOUTHEAST
3/9/20,Mark Ronson,ResMed Corp.,California,Prospect,"",6/15/20,United States,"",00130000004KQGPAA4,WEST
2/21/20,Jason Pearson,Robert Half International,California,Prospect,"",6/19/20,United States,"",00130000004KQHFAA4,WEST
3/14/19,Gary Griffith,"Rollins, Inc.",Georgia,Prospect,A - Active project (within 3 to 6  mths),2/24/20,United States,"",00130000004KQHYAA4,SOUTHEAST
6/22/20,Jason Pearson,Ross Stores Inc.,California,Ex-Customer,"",6/19/20,United States,"",00130000004KQHjAAO,WEST
12/18/18,Gary Griffith,"Royal Caribbean Cruises, Ltd.",Florida,Prospect,B - Possible project (within 3-9 mths),3/23/20,United States,"",00130000004KQHtAAO,SOUTHEAST
11/20/18,Gary Griffith,"Ryder System, Inc.",Florida,Prospect,"",6/19/20,United States,"",00130000004KQIHAA4,SOUTHEAST
12/30/19,Gary Griffith,S.A.I.C.,Virginia,Prospect,"",6/19/20,United States,"",00130000004KQIaAAO,SOUTHEAST
5/15/08,Gary Griffith,S1 Corporation,Georgia,Prospect,A - Active project (within 3 to 6  mths),2/24/20,United States,"",00130000004KQIcAAO,SOUTHEAST
6/17/20,Shannon Kimball,Albertson's Inc. (Safeway),Idaho,Customer,C - General Interest (cont. to market),7/20/20,United States,United States of America,00130000004KQIpAAO,WEST
12/18/18,Gary Griffith,Crawford & Company,Georgia,Prospect,C - General Interest (cont. to market),5/7/20,United States,"",00130000005HtMxAAK,SOUTHEAST
5/25/17,Gary Griffith,Primerica Financial Services,Georgia,Prospect,"",2/24/20,United States,"",00130000005HtO0AAK,SOUTHEAST
"",Adam Swaney,Hawaiian Electric Company Inc,Hawaii,Prospect,"",6/22/20,United States,"",00130000005HtOKAA0,WEST
5/4/12,Adam Swaney,Hawaii Medical Service Association,Hawaii,Prospect,"",6/19/20,United States,"",00130000005HtORAA0,WEST
1/2/18,Zachery Peters,Pioneer Hi-Bred International,Iowa,Prospect,C - General Interest (cont. to market),7/24/20,United States,"",00130000005HtOXAA0,CENTRAL
2/25/20,Mark Ronson,Sempra Energy,California,Prospect,"",6/19/20,United States,"",00130000005HtPaAAK,WEST
12/7/17,Mark Ronson,Irvine Company,California,Prospect,"",6/19/20,United States,"",00130000005HtQ4AAK,WEST
6/1/07,Joe Hliboki,Sterling Testing Systems,New York,Prospect,"",6/18/20,United States,"",00130000005IaLiAAK,NORTHEAST
7/1/14,Kyle Graves,Publishers Clearing House,New York,Prospect,"",6/19/20,United States,"",00130000005IaLnAAK,NORTHEAST
2/22/19,Joe Hliboki,Metro-North Commuter Railroad,New York,Ex-Customer,"",6/18/20,United States,"",00130000005IaM1AAK,NORTHEAST
7/28/20,Christopher Marra,Blackstone Group L.P.,New York,Prospect,C - General Interest (cont. to market),7/2/20,United States,"",00130000005IaM8AAK,NORTHEAST
5/4/20,Mark Wagasky,Soci�t� G�n�rale North America Inc.,New York,Prospect,A - Active project (within 3 to 6  mths),4/15/20,United States,"",00130000005IaOCAA0,NORTHEAST
6/12/14,Tyler Bush,"Diebold, Incorporated",Ohio,Prospect,"",3/13/20,United States,"",00130000004KONIAA4,MIDWEST
"",Jason Pearson,Digital Insight,California,Ex-Customer,"",6/15/20,United States,"",00130000004KONMAA4,WEST
7/23/19,Sonny Covington,Dillard's,Arkansas,Prospect,A - Active project (within 3 to 6  mths),6/19/20,United States,"",00130000004KONOAA4,CENTRAL
6/15/20,Michael Kavalle,Discover Financial Services,Illinois,Customer,B - Possible project (within 3-9 mths),7/20/20,United States,United States of America,00130000004KONaAAO,MIDWEST
11/22/19,Mark Ronson,"Dole Food Company, Inc",California,Prospect,"",6/19/20,United States,"",00130000004KONlAAO,WEST
"",Tyler Bush,Dow Chemical,Michigan,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KOO6AAO,SOUTHEAST
3/13/20,Zachery Peters,"DST Systems, Inc.",Missouri,Prospect,"",7/24/20,United States,"",00130000004KOOQAA4,CENTRAL
3/5/14,Tyler Bush,DTE Energy Company,Michigan,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KOOUAA4,SOUTHEAST
6/16/20,Gary Griffith,Duke Energy Corporation,North Carolina,Prospect,B - Possible project (within 3-9 mths),6/19/20,United States,"",00130000004KOOZAA4,SOUTHEAST
7/28/20,Christopher Marra,E*Trade Financial Corporation,New York,Prospect,"",7/24/20,United States,"",00130000004KOPDAA4,NORTHEAST
5/8/19,Kyle Graves,Eastern Bank Corporation,Massachusetts,Prospect,"",6/19/20,United States,"",00130000004KOPOAA4,NORTHEAST
10/24/19,Michael Kavalle,Ecolab Inc.,Minnesota,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KOPgAAO,MIDWEST
3/26/19,Zachery Peters,Edward Jones,Missouri,Prospect,"",7/24/20,United States,"",00130000004KOQ5AAO,CENTRAL
8/8/05,Adam Swaney,EFD - eFunds Corporation,Arizona,Prospect,A - Active project (within 3 to 6  mths),4/7/20,United States,"",00130000004KOQAAA4,WEST
7/1/20,Joe Hliboki,Saks 5th Avenue,New York,Ex-Customer,"",6/18/20,United States,"",00130000004KQJ1AAO,NORTHEAST
12/10/19,Mark Ronson,San Diego County Credit Union,California,Prospect,"",6/19/20,United States,"",00130000004KQJ9AAO,WEST
5/1/20,Jason Pearson,SanDisk Corporation,California,Prospect,C - General Interest (cont. to market),6/15/20,United States,"",00130000004KQJFAA4,WEST
12/19/18,Gary Griffith,SAS Institute,North Carolina,Prospect,"",8/13/19,United States,"",00130000004KQJPAA4,SOUTHEAST
10/4/18,Gary Griffith,SCANA Corporation,South Carolina,Prospect,A - Active project (within 3 to 6  mths),6/18/20,United States,"",00130000004KQJZAA4,SOUTHEAST
5/13/20,Sonny Covington,Schlumberger Limited,Texas,Prospect,"",6/19/20,United States,"",00130000004KQJfAAO,CENTRAL
12/19/18,Gary Griffith,Science Applications International Corporation,Virginia,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KQJsAAO,SOUTHEAST
6/9/20,Mark Ronson,Scripps Health,California,Prospect,"",6/19/20,United States,"",00130000004KQK3AAO,WEST
2/20/20,Jason Pearson,"Seagate Technology, Inc.",California,Prospect,"",6/19/20,United States,"",00130000004KQK7AAO,WEST
7/26/19,Patrick McGrath,"Tempur Sealy International, Inc.",Kentucky,Prospect,"",6/19/20,United States,"",00130000004KQKBAA4,SOUTHEAST
9/29/17,Kyle Graves,Sears Canada,Ontario,Prospect,"",2/27/20,Canada,"",00130000004KQKDAA4,NORTHEAST
6/17/20,Joe Hliboki,"Selective Insurance Group, Inc.",New Jersey,Prospect,B - Possible project (within 3-9 mths),7/13/20,United States,"",00130000004KQKUAA4,NORTHEAST
7/24/20,Adam Swaney,Shamrock Foods Co.,Arizona,Prospect,C - General Interest (cont. to market),7/28/20,United States,"",00130000004KQKsAAO,WEST
6/14/20,Mark Ronson,Sharp HealthCare,California,Prospect,"",6/19/20,United States,"",00130000004KQKuAAO,WEST
12/1/17,Tyler Bush,"Sheetz, Inc.",Pennsylvania,Prospect,"",6/19/20,United States,"",00130000004KQL2AAO,MIDWEST
"",Sonny Covington,Shell Information Technology International,Texas,Prospect,"",5/14/20,United States,"",00130000004KQL4AAO,CENTRAL
4/26/19,Marilyn Von Hoenning,SIEMENS AG,Bavaria,Prospect,B - Possible project (within 3-9 mths),6/19/20,Germany,"",00130000004KQLOAA4,EMEA
12/19/18,Joe Hliboki,Siemens Corporation North America,New York,Prospect,C - General Interest (cont. to market),6/18/20,United States,"",00130000004KQLRAA4,NORTHEAST
6/15/20,Jason Pearson,Silicon Valley Bank,California,Prospect,"",6/19/20,United States,"",00130000004KQLlAAO,WEST
11/7/05,Jason Pearson,California Department of Transportation,California,Prospect,"",6/19/20,United States,"",00130000005HtQDAA0,WEST
4/16/20,Mark Ronson,"Herbalife International of America, Inc.",California,Customer,"",7/20/20,United States,United States of America,00130000005HtQYAA0,WEST
10/2/18,Jason Pearson,24 Hour Fitness,California,Prospect,A - Active project (within 3 to 6  mths),6/19/20,United States,"",00130000005HtQaAAK,WEST
12/6/19,Mark Ronson,Sony Pictures Entertainment,California,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000005HtQcAAK,WEST
11/27/19,Jason Pearson,Vision Service Plan,California,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000005HtQkAAK,WEST
12/9/19,Mark Ronson,Mercury Insurance Group,California,Prospect,"",6/19/20,United States,"",00130000005HtQqAAK,WEST
1/29/20,Shannon Kimball,Informatica Corporation,California,Non-Prospect,N - Not a lead (do not market),4/2/20,United States,"",00130000005HtRJAA0,WEST
6/16/20,Kateryna Hvastovich,HCL Technologies America Inc,California,Prospective Partner,C - General Interest (cont. to market),3/16/20,United States,"",00130000005HtRVAA0,WEST
12/15/17,Jason Pearson,McAfee Inc,California,Prospect,"",6/15/20,United States,"",00130000005HtRxAAK,WEST
6/7/18,Mark Ronson,Jack in the Box Inc,California,Prospect,C - General Interest (cont. to market),6/15/20,United States,"",00130000005HtSQAA0,WEST
10/30/19,Mark Ronson,American Golf Corporation,California,Prospect,"",6/19/20,United States,"",00130000005HtSSAA0,WEST
11/8/19,Mark Ronson,Stater Brothers Markets,California,Prospect,"",6/19/20,United States,"",00130000005HtSjAAK,WEST
12/2/19,Mark Ronson,Apria Healthcare Group Inc,California,Prospect,"",6/15/20,United States,"",00130000005HtTFAA0,WEST
2/20/20,Jason Pearson,"Brocade Communications Systems, Inc.",California,Prospect,"",6/15/20,United States,"",00130000005HtTfAAK,WEST
7/21/20,Joe Hliboki,"MVP Health Care, Inc.",New York,Prospect,"",7/14/20,United States,"",00130000005IaOVAA0,NORTHEAST
"",Joe Hliboki,J & W Seligman & Co Inc,New York,Prospect,"",6/18/20,United States,"",00130000005IaOkAAK,NORTHEAST
2/7/18,Joe Hliboki,Christie's,New York,Prospect,"",6/19/20,United States,"",00130000005IaOsAAK,NORTHEAST
2/28/20,Kyle Graves,Coty Inc,New York,Prospect,"",3/10/20,United States,"",00130000005IaPIAA0,NORTHEAST
4/10/19,Patrick McGrath,EBSCO Industries Inc,Alabama,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000005IaPqAAK,SOUTHEAST
9/3/19,Gary Griffith,Rheem Manufacturing Company,Georgia,Prospect,"",6/19/20,United States,"",00130000005IaQ7AAK,SOUTHEAST
3/20/20,Adam Swaney,Pinnacol Assurance,Colorado,Customer,A - Active project (within 3 to 6  mths),6/19/20,United States,United States of America,00130000005IaQhAAK,WEST
7/29/20,Jason Pearson,Electronic Arts,California,Prospect,"",7/23/20,United States,"",00130000004KOQOAA4,WEST
11/7/05,Michael Kavalle,Enerpac,WI,Prospect,"",6/19/20,United States,"",00130000004KOR1AAO,SOUTHEAST
7/23/19,Sonny Covington,Entergy Corporation,Louisiana,Prospect,C - General Interest (cont. to market),7/7/20,United States,"",00130000004KORHAA4,CENTRAL
5/13/20,Zachery Peters,Enterprise Holdings Inc.,Missouri,Prospect,A - Active project (within 3 to 6  mths),7/24/20,United States,"",00130000004KORKAA4,CENTRAL
11/27/19,Mark Ronson,Epson America,California,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KORVAA4,WEST
7/20/20,Gary Griffith,Equifax Inc.,Georgia,Customer,"",7/20/20,United States,United States of America,00130000004KORYAA4,SOUTHEAST
5/19/06,Joe Hliboki,Erie County Medical Center,New York,Prospect,"",6/19/20,United States,"",00130000004KORgAAO,NORTHEAST
11/15/19,Tyler Bush,Erie Insurance Group,Pennsylvania,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KORhAAO,MIDWEST
3/28/13,James Raspanti,"ESPN, Inc.",Connecticut,Prospect,"",6/18/20,United States,"",00130000004KORuAAO,NORTHEAST
11/11/18,Michael Kavalle,Exelon Corp.,Illinois,Prospect,"",6/19/20,United States,"",00130000004KOSAAA4,MIDWEST
5/11/20,Zachery Peters,Express Scripts,Missouri,Prospect,"",7/24/20,United States,"",00130000004KOSKAA4,CENTRAL
5/21/20,Mark Ronson,Farmers Insurance Group,California,Prospect,"",6/19/20,United States,"",00130000004KOSxAAO,WEST
9/20/06,Zachery Peters,"Farmland Industries, Inc.",Missouri,Prospect,C - General Interest (cont. to market),7/24/20,United States,"",00130000004KOSyAAO,CENTRAL
12/11/12,Gary Griffith,Federal Deposit Insurance Corporation,District of Columbia,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KOT9AAO,NORTHEAST
7/30/20,Patrick McGrath,FedEx Corporation,Tennessee,Prospect,C - General Interest (cont. to market),6/19/20,United States,"",00130000004KOTEAA4,SOUTHEAST
4/21/20,Mark Ronson,Smart & Final Stores,California,Prospect,"",6/19/20,United States,"",00130000004KQMDAA4,WEST
"",Gary Griffith,Rock-Tenn Company,Georgia,Prospect,C - General Interest (cont. to market),2/24/20,United States,"",00130000004KQMLAA4,SOUTHEAST
